x  y  conc vel  dir
  517.50      160.50      0.0000      0.0000      999.00    
  517.50      163.50     0.15215E-01  0.0000      999.00    
  517.50      166.50      0.0000      0.0000      999.00    
  517.50      169.50      0.0000      0.0000      999.00    
  517.50      172.50     0.45646E-01 0.70258E-01  90.000    
  517.50      175.50     0.60861E-01 0.37034      149.20    
  517.50      178.50     0.16737      1.3036      171.05    
  517.50      181.50     0.10651      1.3704      173.01    
  517.50      184.50     0.22823      1.3993      173.29    
  517.50      187.50     0.76076E-01  1.3622      173.59    
  517.50      190.50     0.45646E-01  1.2438      174.54    
  517.50      193.50      0.0000     0.98315      175.72    
  517.50      196.50      0.0000     0.94689      178.37    
  517.50      199.50      0.0000     0.13464      180.00    
  517.50      202.50      0.0000      0.0000      999.00    
  517.50      205.50      0.0000      0.0000      999.00    
  517.50      208.50      0.0000      0.0000      999.00    
  517.50      211.50      0.0000      0.0000      999.00    
  517.50      214.50      0.0000      0.0000      999.00    
  517.50      217.50      0.0000      0.0000      999.00    
  517.50      220.50     0.12172      0.0000      999.00    
  517.50      223.50     0.34995      0.0000      999.00    
  517.50      226.50     0.45646     0.47388E-02  90.000    
  517.50      229.50     0.34995     0.43946E-01  169.93    
  517.50      232.50     0.21301     0.36693E-01  175.39    
  517.50      235.50     0.22823      0.0000      999.00    
  517.50      238.50     0.31952      0.0000      999.00    
  517.50      241.50      1.0803      0.0000      999.00    
  517.50      244.50      1.4607      0.0000      999.00    
  517.50      247.50     0.56297      0.0000      999.00    
  517.50      250.50     0.45646E-01  0.0000      999.00    
  517.50      253.50     0.91292E-01  0.0000      999.00    
  517.50      256.50     0.60861E-01  0.0000      999.00    
  517.50      259.50     0.30431E-01  0.0000      999.00    
  517.50      262.50     0.60861E-01  0.0000      999.00    
  517.50      265.50     0.45646E-01  0.0000      999.00    
  517.50      268.50     0.15215E-01  0.0000      999.00    
  517.50      271.50     0.30431E-01  0.0000      999.00    
  517.50      274.50     0.15215E-01  0.0000      999.00    
  517.50      277.50     0.30431E-01  0.0000      999.00    
  517.50      280.50     0.15215E-01  0.0000      999.00    
  517.50      283.50     0.45646E-01  0.0000      999.00    
  517.50      286.50     0.45646E-01  0.0000      999.00    
  517.50      289.50     0.45646E-01  0.0000      999.00    
  517.50      292.50     0.21301      0.0000      999.00    
  517.50      295.50     0.31952      0.0000      999.00    
  517.50      298.50     0.59340      0.0000      999.00    
  517.50      301.50     0.68469      0.0000      999.00    
  517.50      304.50     0.80641     0.84794E-01 -175.45    
  517.50      307.50     0.59340     0.44998     -175.32    
  517.50      310.50     0.73033     0.45841     -179.61    
  517.50      313.50     0.65426     0.31213      168.28    
  517.50      316.50     0.65426     0.29136      164.00    
  517.50      319.50     0.47167     0.30090      162.02    
  517.50      322.50     0.30431     0.20158      154.78    
  517.50      325.50     0.22823     0.55254E-01  26.270    
  517.50      328.50     0.60861E-01 0.30589     -5.5380    
  517.50      331.50     0.30431E-01 0.79618E-01 -12.456    
  517.50      334.50     0.30431E-01  0.0000     -713.68    
  517.50      337.50     0.15215E-01  0.0000     -999.00    
  517.50      340.50      0.0000      0.0000     -999.00    
  517.50      343.50      0.0000      0.0000     -999.00    
  517.50      346.50     0.45646E-01  0.0000     -999.00    
  517.50      349.50     0.76076E-01  0.0000     -999.00    
  517.50      352.50     0.13694     0.96045E-01  180.00    
  517.50      355.50     0.31952     0.23366      139.18    
  517.50      358.50     0.89770     0.89930      167.12    
  517.50      361.50     0.48689     0.95726     -178.80    
  517.50      364.50     0.15215E-01 0.47349     -171.76    
  517.50      367.50     0.30431E-01  0.0000     -999.00    
  517.50      370.50     0.15215E-01  0.0000     -999.00    
  517.50      373.50      0.0000      0.0000     -999.00    
  517.50      376.50     0.15215E-01  0.0000     -999.00    
  517.50      379.50     0.15215E-01  0.0000     -999.00    
  517.50      382.50     0.91292E-01  0.0000     -999.00    
  517.50      385.50     0.19780     0.22878E-01  90.000    
  517.50      388.50     0.42603     0.28110      171.27    
  517.50      391.50     0.13694     0.38701      174.84    
  517.50      394.50     0.27388     0.40591      176.51    
  517.50      397.50     0.13694     0.36445      175.46    
  517.50      400.50     0.19780     0.21019      174.77    
  517.50      403.50     0.25866      0.0000      999.00    
  517.50      406.50     0.22823     0.73848E-02  90.000    
  517.50      409.50     0.22823     0.58435E-01  175.88    
  517.50      412.50     0.36517     0.11684     -160.33    
  517.50      415.50     0.30431     0.17032     -149.77    
  517.50      418.50     0.36517     0.22698     -149.99    
  517.50      421.50     0.30431     0.23671     -141.28    
  517.50      424.50     0.38038     0.35092     -139.54    
  517.50      427.50     0.34995     0.56500     -148.18    
  517.50      430.50     0.38038     0.65573     -158.18    
  517.50      433.50     0.27388     0.65509     -168.88    
  517.50      436.50     0.15215     0.51474     -176.89    
  517.50      439.50     0.76076E-01 0.19499      177.36    
  517.50      442.50     0.91292E-01  0.0000      999.00    
  517.50      445.50     0.60861E-01  0.0000      999.00    
  517.50      448.50     0.45646E-01  0.0000      999.00    
  517.50      451.50     0.15215E-01  0.0000      999.00    
  517.50      454.50     0.60861E-01 0.27252E-01  90.000    
  517.50      457.50     0.15215E-01 0.27964E-01  76.902    
  517.50      460.50     0.15215E-01 0.38491E-04 -128.67    
  517.50      463.50     0.30431E-01 0.28357E-04 -148.00    
  517.50      466.50     0.60861E-01  0.0000     -999.00    
  517.50      469.50     0.15215E-01 0.34267E-01 -83.865    
  517.50      472.50     0.60861E-01 0.53682E-01 -140.60    
  517.50      475.50     0.76076E-01 0.90377E-02  180.00    
  517.50      478.50     0.45646E-01 0.13283     -98.672    
  517.50      481.50     0.19780     0.15128     -119.78    
  517.50      484.50     0.21301     0.10365     -62.361    
  517.50      487.50     0.15215     0.10520     -119.21    
  517.50      490.50     0.18258     0.84298E-01  180.00    
  517.50      493.50     0.15215     0.95462E-01  0.0000    
  517.50      496.50     0.76076E-01 0.12314     -59.795    
  517.50      499.50     0.45646E-01 0.21831     -77.143    
  517.50      502.50     0.60861E-01 0.17286     -41.096    
  517.50      505.50     0.15215E-01 0.64938E-01 -6.3718    
  517.50      508.50     0.15215E-01  0.0000     -365.08    
  517.50      511.50     0.15215E-01  0.0000     -999.00    
  517.50      514.50      0.0000      0.0000     -999.00    
  517.50      517.50      0.0000      0.0000     -999.00    
  517.50      520.50     0.60861E-01  0.0000     -999.00    
  517.50      523.50     0.76076E-01  0.0000     -999.00    
  517.50      526.50     0.28909     0.30581E-01  90.000    
  517.50      529.50     0.15215     0.25078      172.84    
  517.50      532.50     0.21301     0.52358     -177.77    
  517.50      535.50     0.22823     0.56571     -171.59    
  517.50      538.50     0.27388     0.62134     -168.54    
  517.50      541.50     0.31952     0.65326     -166.33    
  517.50      544.50     0.28909     0.71127     -164.60    
  517.50      547.50     0.36517     0.75931     -163.71    
  517.50      550.50     0.30431     0.79417     -163.06    
  517.50      553.50     0.34995     0.83398     -162.92    
  517.50      556.50     0.27388     0.88614     -162.91    
  517.50      559.50     0.33474     0.90512     -162.40    
  517.50      562.50     0.42603     0.95085     -162.72    
  517.50      565.50     0.39560     0.97681     -162.83    
  517.50      568.50     0.41081      1.0147     -163.13    
  517.50      571.50     0.44124      1.0254     -163.10    
  517.50      574.50     0.36517      1.0602     -162.92    
  517.50      577.50     0.22823      1.0821     -162.96    
  517.50      580.50     0.60861E-01  1.0963     -162.97    
  517.50      583.50     0.91292E-01  1.1130     -163.24    
  517.50      586.50     0.18258      1.1273     -163.54    
  517.50      589.50     0.10651      1.1363     -163.72    
  517.50      592.50     0.30431E-01  1.1478     -163.99    
  517.50      595.50     0.30431E-01  1.1627     -164.26    
  517.50      598.50      0.0000      1.1660     -164.28    
  517.50      601.50      0.0000      1.1770     -164.39    
  517.50      604.50      0.0000      1.1779     -164.53    
  517.50      607.50      0.0000      1.1871     -164.74    
  517.50      610.50      0.0000      1.1869     -164.83    
  517.50      613.50      0.0000      1.1942     -164.99    
  517.50      616.50      0.0000      1.1933     -165.00    
  517.50      619.50      0.0000      1.1996     -165.08    
  517.50      622.50      0.0000      1.1978     -165.12    
  517.50      625.50      0.0000      1.2020     -165.20    
  517.50      628.50      0.0000      1.2037     -165.26    
  517.50      631.50      0.0000      1.2041     -165.29    
  517.50      634.50      0.0000      1.2040     -165.29    
  517.50      637.50      0.0000      1.2038     -165.29    
  517.50      640.50      0.0000      1.2045     -165.30    
  517.50      643.50      0.0000      1.2038     -165.27    
  517.50      646.50      0.0000      1.2047     -165.25    
  517.50      649.50      0.0000      1.2035     -165.19    
  517.50      652.50      0.0000      1.2039     -165.13    
  517.50      655.50      0.0000      1.2010     -165.07    
  517.50      658.50      0.0000      1.2022     -165.05    
  517.50      661.50      0.0000      1.1996     -164.93    
  517.50      664.50      0.0000      1.1992     -164.83    
  517.50      667.50      0.0000      1.1983     -164.70    
  517.50      670.50      0.0000      1.1977     -164.58    
  517.50      673.50      0.0000      1.1953     -164.41    
  517.50      676.50      0.0000      1.1941     -164.33    
  517.50      679.50      0.0000      1.1936     -164.24    
  517.50      682.50      0.0000      1.1919     -164.06    
  517.50      685.50      0.0000      1.1903     -163.86    
  517.50      688.50      0.0000      1.1902     -163.67    
  517.50      691.50      0.0000      1.1886     -163.45    
  517.50      694.50      0.0000      1.1870     -163.22    
  517.50      697.50      0.0000      1.1849     -163.07    
  517.50      700.50      0.0000      1.1842     -162.93    
  517.50      703.50      0.0000      1.1825     -162.67    
  517.50      706.50      0.0000      1.1811     -162.40    
  517.50      709.50      0.0000      1.1808     -162.15    
  517.50      712.50      0.0000      1.1795     -161.86    
  517.50      715.50      0.0000      1.1771     -161.66    
  517.50      718.50      0.0000      1.1767     -161.49    
  517.50      721.50      0.0000      1.1749     -161.17    
  517.50      724.50      0.0000      1.1741     -160.86    
  517.50      727.50      0.0000      1.1740     -160.49    
  517.50      730.50      0.0000      1.1729     -160.16    
  517.50      733.50      0.0000      1.1717     -159.82    
  517.50      736.50      0.0000      1.1698     -159.59    
  517.50      739.50      0.0000      1.1692     -159.38    
